id,target
2,0.04089128
5,0.051933475
6,0.0013120433
7,0.007968114
9,0.0009607135
11,0.24407609
12,0.027396472
15,0.17423719
16,0.019568287
17,0.012035872
19,0.022874646
21,0.0022748834
22,0.028981635
24,0.01344539
27,0.0044578165
28,0.029203475
30,0.12897436
33,0.0018780759
35,0.014352907
37,0.031111367
38,0.017934637
40,0.1865145
41,0.03127508
44,0.005375244
46,0.07478796
47,0.012446213
48,0.0028178925
50,0.009833909
52,0.15758875
53,0.007164878
55,0.030490035
57,0.0010876589
58,0.009282885
59,0.0111341765
62,0.018927805
63,0.012609071
64,0.023216922
65,0.011747351
67,0.019024251
69,0.06415885
70,0.0015797521
71,0.027340295
72,0.0023540882
73,0.0010096407
76,0.0025375977
78,0.0017541025
79,0.07151802
81,0.0016835788
85,0.007360166
86,0.0020009351
89,0.04551957
94,0.15713821
96,0.0017242825
97,0.010865629
98,0.0018724201
99,0.012499931
100,0.24969323
103,0.09090263
104,0.0023931102
108,0.018506022
110,0.0028917403
112,0.026411496
114,0.028795913
116,0.029460218
117,0.009242815
119,0.003590053
120,0.005842231
121,0.00064400194
123,0.02013194
124,0.030333677
126,0.001162901
128,0.0133296745
129,0.08743207
133,0.045180496
138,0.023840532
147,0.026742326
149,0.040044647
158,0.0018732473
160,0.005266782
164,0.033055834
167,0.06453346
168,0.028420644
174,0.015931446
181,0.019939655
185,0.033542298
187,0.0037749668
189,0.011542361
190,0.048049092
194,0.009475624
197,0.076867834
198,0.015198302
201,0.038614064
205,0.015203535
208,0.12532896
211,0.0076653818
216,0.023900136
219,0.08124575
223,0.0038628427
224,0.10193177
226,0.0116921775
229,0.010648456
230,0.017959986
237,0.0127122905
238,0.022230515
240,0.11484181
243,0.00097185245
245,0.0890029
246,0.23219779
247,0.0035375431
248,0.007537964
249,0.0018780759
250,0.25526133
251,0.0013532406
255,0.09897191
256,0.018144011
257,0.061922513
260,0.17684986
261,0.001329536
263,0.20920503
264,0.17006142
267,0.004028213
268,0.02110523
272,0.0055304156
274,0.00807993
275,0.0018410087
277,0.26090515
278,0.29898357
280,0.0052416804
281,0.025970122
282,0.11240388
283,0.013099215
284,0.11141245
286,0.005226372
290,0.012875748
291,0.029887578
293,0.039588325
295,0.13577078
297,0.00070789864
298,0.08631864
300,0.0019081063
304,0.0020077953
305,0.0049708155
308,0.002360725
309,0.0053286003
310,0.0029976175
312,0.030745745
313,0.15595928
315,0.008154216
317,0.019050324
318,0.030359933
321,0.015302646
323,0.06665364
325,0.00635455
326,0.0111341765
327,0.019524967
328,0.08439967
329,0.022004992
330,0.0045827283
331,0.013067777
334,0.027217368
335,0.009576227
336,0.071001105
337,0.0019245719
338,0.047434222
339,0.012279653
341,0.2878117
343,0.005850779
346,0.0013107
348,0.0024936635
350,0.16555166
351,0.0015164375
352,0.022219293
357,0.06083557
358,0.012487271
360,0.0039358633
361,0.012064421
364,0.0160835
365,0.03331154
366,0.015188178
367,0.004872418
368,0.0062614554
370,0.0025027404
372,0.0011182283
376,0.0006413871
377,0.006743242
379,0.028560571
380,0.009049332
381,0.09429121
385,0.013432476
386,0.036320195
389,0.053640313
391,0.05699034
392,0.0034597684
393,0.013816277
395,0.01734143
396,0.007950128
397,0.0009659073
398,0.0280433
399,0.04800867
400,0.00848983
401,0.0116447
403,0.005626646
405,0.028604098
406,0.024561249
409,0.007164878
411,0.011272406
413,0.003942327
418,0.0024123543
419,0.004814411
422,0.022219293
424,0.24470255
425,0.028473938
427,0.0017242825
430,0.0013752634
431,0.012279653
434,0.0077321897
435,0.027621157
437,0.07225791
438,0.0010615026
439,0.12215758
442,0.012609071
446,0.015109603
450,0.030025436
451,0.010138572
