id,target
2,0.038356144
5,0.053299703
6,0.0011831445
7,0.008739277
9,0.001026061
11,0.2368294
12,0.037882414
15,0.16661173
16,0.027460368
17,0.01970271
19,0.022385057
21,0.001530603
22,0.020670334
24,0.011633234
27,0.0050703697
28,0.022627443
30,0.15942663
33,0.0016010604
35,0.01564575
37,0.021804811
38,0.018019166
40,0.19260019
41,0.02118444
44,0.0047977255
46,0.072043315
47,0.008196069
48,0.0022153237
50,0.00720125
52,0.18141544
53,0.0071143517
55,0.021540033
57,0.0008155692
58,0.011171756
59,0.012542316
62,0.027006932
63,0.011536411
64,0.024317069
65,0.011712749
67,0.018727647
69,0.048535515
70,0.0017638542
71,0.011643618
72,0.0027953056
73,0.0014665709
76,0.0026361335
78,0.0024055247
79,0.027952656
81,0.0017216908
85,0.013044305
86,0.0019234555
89,0.03632753
94,0.145142
96,0.0014444002
97,0.011502889
98,0.0013325264
99,0.013330647
100,0.26694506
103,0.088267855
104,0.006054907
108,0.011227725
110,0.0029979884
112,0.025873307
114,0.025399908
116,0.030403879
117,0.010701969
119,0.0065056933
120,0.004257806
121,0.0008098142
123,0.018682776
124,0.030901793
126,0.0010613231
128,0.012104434
129,0.101029016
133,0.041971236
138,0.01701966
147,0.03209289
149,0.010633586
158,0.0011255227
160,0.008593022
164,0.0480168
167,0.055786785
168,0.025374897
174,0.0074768607
181,0.01715317
185,0.03214972
187,0.0024850778
189,0.009615063
190,0.064809725
194,0.009503023
197,0.02772324
198,0.018005507
201,0.031077236
205,0.010067702
208,0.18802921
211,0.012397936
216,0.024200018
219,0.05564472
223,0.0036878318
224,0.09994688
226,0.013063804
229,0.013810313
230,0.019844588
237,0.020279923
238,0.01672624
240,0.098454125
243,0.0011077747
245,0.11604684
246,0.23371226
247,0.0039586904
248,0.0050948467
249,0.0016010604
250,0.266572
251,0.0010075647
255,0.10438403
256,0.020854075
257,0.04917682
260,0.1679017
261,0.0015123535
263,0.22373325
264,0.17316452
267,0.00501348
268,0.017731547
272,0.006328622
274,0.006560491
275,0.0017689224
277,0.27815905
278,0.2193761
280,0.004569828
281,0.014048903
282,0.09439774
283,0.01087475
284,0.20939955
286,0.0052188355
290,0.01842123
291,0.030363407
293,0.029708466
295,0.2852995
297,0.0008244
298,0.07999962
300,0.002338975
304,0.0023090392
305,0.0016896888
308,0.0029106084
309,0.008147473
310,0.0031144444
312,0.030363407
313,0.16592385
315,0.00940646
317,0.026300529
318,0.028662974
321,0.00785389
323,0.063000694
