id,target
2,0.5284838008880616
5,0.599271057844162
6,0.02451256614178419
7,0.15079162508249283
9,0.018774391189217567
11,0.881013638973236
12,0.6110858809947968
15,0.8408470463752746
16,0.4498682129383087
17,0.33871049821376803
19,0.33111982345581054
21,0.04346537940204143
22,0.2997127830982208
24,0.20447371065616607
27,0.10252125423401594
28,0.3447378748655319
30,0.8093681788444519
33,0.03704282060265541
35,0.27180962085723875
37,0.37977148711681363
38,0.2820146530866623
40,0.8450779104232788
41,0.3526719105243683
44,0.11147007087245583
46,0.6930240738391876
47,0.14284208573400975
48,0.05823060281574726
50,0.1663869571685791
52,0.8486914992332458
53,0.11671794772148132
55,0.35331821858882906
57,0.021909709088504314
58,0.15671880304813385
59,0.1995113804936409
62,0.3714668083190918
63,0.22766037225723268
64,0.3528343391418457
65,0.19992355540394782
67,0.3064050436019897
69,0.6408129823207855
70,0.035456986725330354
71,0.3440661492943764
72,0.11302013792097569
73,0.014853361621499061
76,0.06942303514108061
78,0.04094179732725024
79,0.433995355963707
81,0.04115506872534752
85,0.23186609387397766
86,0.03917988136410713
89,0.5143919205665588
94,0.795281331539154
96,0.039003794565796855
97,0.23392847061157226
98,0.02836249388754368
99,0.21833844125270843
100,0.885144579410553
103,0.7053268361091614
104,0.12190933272242546
108,0.15179943814873695
110,0.053388926461339
112,0.38096312940120697
114,0.43060119450092316
116,0.4137632155418396
117,0.21907309621572493
119,0.10322376757860184
120,0.08186657197773456
121,0.009983983151614665
123,0.3259088349342346
124,0.4787748181819916
126,0.019708066172897817
128,0.22805937886238098
129,0.729450409412384
133,0.48529391407966616
138,0.34061716437339784
147,0.4510758888721466
149,0.2915008682012558
158,0.03647728875279427
160,0.1453925044834614
164,0.4955285274982452
167,0.6155517745018005
168,0.3491240042448044
174,0.21262566432356833
181,0.34475425839424134
185,0.45328883290290833
187,0.062347562536597255
189,0.1762033024430275
190,0.6112590396404266
194,0.1638726206123829
197,0.557968698143959
198,0.3087292295694351
201,0.543050752878189
205,0.1548588852584362
208,0.8226572227478027
211,0.22565281629562378
216,0.34373553335666657
219,0.6964731240272521
223,0.06590145736932755
224,0.7363191485404968
226,0.2225828456878662
229,0.19874631941318513
230,0.29457587242126465
237,0.2970312166213989
238,0.35580758571624754
240,0.723378233909607
243,0.019091540351510047
245,0.7750972104072571
246,0.8759242987632752
247,0.07478398479521274
248,0.08968837052583695
249,0.037269579619169234
250,0.8863513159751892
251,0.018422775827348234
255,0.7561838722229004
256,0.42648119628429415
257,0.6494506502151489
260,0.8378629803657531
261,0.05513241611421108
263,0.8496524977684021
264,0.8263054871559143
267,0.10709965735673904
268,0.21323978364467622
272,0.10120761752128601
274,0.11011469572782516
275,0.049018923193216324
277,0.8920611548423767
278,0.9219887685775757
280,0.06931274592876434
281,0.4801080858707428
282,0.7531668829917908
283,0.23250497937202452
284,0.7531879234313965
286,0.1367587825655937
290,0.40752443075180056
291,0.41214132189750674
293,0.46219122886657715
295,0.7684985995292664
297,0.010006426349282265
298,0.6762367415428162
300,0.052950589768588546
304,0.04806133106350899
305,0.047575589083135125
308,0.06025797005742788
309,0.15859488368034363
310,0.07171706646680832
312,0.4304732084274292
313,0.8103203511238098
315,0.24526081025600432
317,0.3886190116405487
318,0.45712494730949405
321,0.17239120349287987
323,0.6945214128494263
325,0.13127600878477097
326,0.20071491956710816
327,0.32762641191482544
328,0.7324136412143707
329,0.3329607820510864
330,0.07915471583604812
331,0.14516213566064834
334,0.6046219617128372
335,0.18989476799964905
336,0.6409801054000854
337,0.07065336678177118
338,0.5032858538627625
339,0.2348345249891281
341,0.8678666234016419
343,0.13772634863853456
346,0.01978078454732895
348,0.0424013201892376
350,0.9022863841056824
351,0.030820815097540616
352,0.3553841632604599
357,0.6111350750923157
358,0.2307473886013031
360,0.10681070163846015
361,0.19569959193468095
364,0.320682615339756
365,0.5043830668926239
366,0.26899900317192077
367,0.08227834902703762
368,0.12150355771183968
370,0.041264557242393494
372,0.028338758945465087
376,0.013492158837616444
377,0.08731713429093362
379,0.26462944388389587
380,0.1809162800014019
381,0.7172377252578735
385,0.25689073264598844
386,0.5022128355503083
389,0.5751258325576782
391,0.6414437532424927
392,0.08455259054899215
393,0.24258727490901946
395,0.35504062473773956
396,0.21872285962104798
397,0.015894516184926034
398,0.35202635765075685
399,0.5544756495952606
400,0.1179737302660942
401,0.21196409612894057
403,0.11371015273034572
405,0.4404274821281433
406,0.3508828854560852
409,0.12000622987747192
411,0.20642764896154403
413,0.08807592913508415
418,0.07737758245319128
419,0.0845360566675663
422,0.3553841632604599
424,0.8828605699539185
425,0.41791474878787993
427,0.039003794565796855
430,0.016207453459501267
431,0.2442004817724228
434,0.18536607354879378
435,0.4073169755935669
437,0.6413508045673371
438,0.029586715148761867
439,0.7708308553695679
442,0.22656050205230713
446,0.3102018940448761
450,0.5244723197817802
451,0.21677836954593657
452,0.1411176308989525
454,0.015060470551252364
455,0.04628461780026555
463,0.19813524305820465
464,0.20722438752651215
465,0.04797599032521248
467,0.8088990592956543
468,0.5412646436691284
470,0.19026067554950715
472,0.8925739884376526
473,0.25905994772911073
475,0.08054554507136345
476,0.05282698541879654
479,0.2484372663497925
481,0.03371439823880792
483,0.4173106396198273
484,0.14967363193631172
486,0.4243122959136963
487,0.020678667575120924
491,0.3286932212114334
494,0.18679095894098283
495,0.031866390407085415
497,0.2631972649693489
498,0.10629778280854225
499,0.25548566579818727
503,0.4247248899936676
504,0.3264768028259277
505,0.0908919856697321
506,0.11573911532759666
507,0.23664950758218764
508,0.6872865200042725
509,0.45397670090198516
510,0.09079076424241066
511,0.11959228336811066
512,0.3614487022161484
516,0.050082253850996496
518,0.5017422485351563
