id,target
2,0.5219834518432617
5,0.599967030286789
6,0.02387259401381016
7,0.15190232902765274
9,0.01807751763612032
11,0.8820132040977477
12,0.6710192650556565
15,0.8414346981048584
16,0.4362068545818329
17,0.3718270671367645
19,0.31217503547668457
21,0.04043657638132572
22,0.3019747245311737
24,0.20629971146583556
27,0.12140800759196281
28,0.3780620300769806
30,0.8100598335266114
33,0.03818932741880417
35,0.27767871201038363
37,0.3591609531641006
38,0.27151927471160886
40,0.8429181241989135
41,0.380238955616951
44,0.10900910288095474
46,0.701662049293518
47,0.17063174426555633
48,0.05660280495882034
50,0.16977240771055221
52,0.8608798789978027
53,0.1159202067553997
55,0.3493014681339264
57,0.017978675998747348
58,0.17156305730342866
59,0.21272364020347595
62,0.3785476177930832
63,0.21469004034996034
64,0.37990779399871827
65,0.197926127910614
67,0.3086442196369171
69,0.6414887368679046
70,0.03622071132063866
71,0.3478336223959923
72,0.11860656425356865
73,0.014553618878126144
76,0.06771456420421601
78,0.043262905441224575
79,0.4435310381650925
81,0.039417203404009345
85,0.23152017533779146
86,0.04081679813563824
89,0.516391613483429
94,0.8096810603141784
96,0.038004789352416996
97,0.27617991268634795
98,0.027610858604311943
99,0.23562971204519273
100,0.8929620885848999
103,0.7097727060317993
104,0.11373559504747391
108,0.16072969600558282
110,0.05286811020225286
112,0.38425590872764587
114,0.4387542688846588
116,0.3772145044803619
117,0.21039392709732055
119,0.11324227295815945
120,0.07667119674384594
121,0.010173616223037243
123,0.33580363005399705
124,0.466676139831543
126,0.018344334289431573
128,0.24206166923046113
129,0.7097681796550751
133,0.48003545790910723
138,0.34827695071697234
147,0.45313020825386047
149,0.31074932098388675
158,0.026837580651044846
160,0.15055851608514786
164,0.49217296242713926
167,0.6132136309146881
168,0.3334154164791107
174,0.22699563562870026
181,0.3336084336042404
185,0.44885409355163575
187,0.06928902309387923
189,0.17156164661049844
190,0.6174317455291748
194,0.15336856067180635
197,0.5667846006155014
198,0.31550982773303987
201,0.5585812890529632
205,0.16500562727451323
208,0.8272458863258362
211,0.2149885341525078
216,0.3277293282747269
219,0.6842789232730866
223,0.059473441690206526
224,0.7419178366661072
226,0.2251207309961319
229,0.21607169151306152
230,0.2732335749268532
237,0.2792644104361534
238,0.349555287361145
240,0.7436161029338837
243,0.018146654292941093
245,0.7802700352668762
246,0.8780184316635132
247,0.07664706334471702
248,0.1341303290426731
249,0.038613385558128356
250,0.8912102270126343
251,0.016671982556581498
255,0.761569790840149
256,0.39149117588996885
