id,target
2,0.008141727853759995
5,0.012923158866561075
6,0.0007936174545774158
7,0.0063460193853875834
9,0.0004770175668248954
11,0.06189510226315962
12,0.00020415948364538972
15,0.021159215958455276
16,0.01580318703768051
17,0.009769896024940298
19,0.001609801576624609
21,0.00041786062269820256
22,0.0038822343599912504
24,0.0018875823282824516
27,0.0021929397134055673
28,0.003042357223265711
30,0.007695307220644866
33,0.0004933052300734571
35,0.0022214357774276734
37,0.011474768659287555
38,0.0024737014153772396
40,0.06787229621842224
41,0.0027290211313695527
44,0.002158938675122091
46,0.03939106715809684
47,0.0018639734643387323
48,0.0006596749077628801
50,0.0005426020431468328
52,0.04121050731412608
53,0.001778566578659026
55,0.008613292249294323
57,0.00033712138530797017
58,0.004181626122993396
59,0.002202021308859643
62,0.004382715978847946
63,0.0019416036335811236
64,0.002952513882632345
65,0.004030309850700646
67,0.0022395534799299222
69,0.00798634038777072
70,0.00045583383633071464
71,0.018359117250454852
72,0.0008733902521959373
73,0.00014911117308536557
76,0.0016852744031541226
78,0.0046176425109496315
79,0.0047944083110515135
81,0.000668648077712204
85,0.0020195258490700555
86,0.0004944248950812262
89,0.004519427259985883
94,0.01488064558881873
96,0.0003630354515949709
97,0.0013565390660360303
98,0.0004779474061879921
99,0.009111071424689789
100,0.08657154110172376
103,0.03081111686846539
104,0.0006478599259007117
108,0.004543468135021339
110,0.0004951519390261348
112,0.015525278650334328
114,0.002979299781961885
116,0.006296272697841987
117,0.001809576302872902
119,0.0010027853701411117
120,0.0007665770171838002
121,0.0010007521056708654
123,0.009021705017780716
124,0.002910339786328483
126,0.00040303742436574233
128,0.0017880448639657465
129,0.016578264986061252
133,0.008567410300347767
138,0.0023589872268059897
147,0.002586888338601443
149,0.008416751038205206
158,0.0006589423308054598
160,0.001529640020425512
164,0.011363078772339275
167,0.016617267834751925
168,0.01872182292347386
174,0.0019007882975282029
181,0.004819774900836544
185,0.004469308976911081
187,0.0005250031729552861
189,0.0032652865405979853
190,0.00819015741183307
194,0.001854435343286462
197,0.00851159462659578
198,0.008191852614474275
201,0.00849403501954367
205,0.002363919163073321
208,0.0101077728366272
211,0.0022820186054893065
216,0.007957674502280592
219,0.022232387009615853
223,0.0010851088355337598
224,0.03398614367515177
226,0.0024232892531395153
229,0.0020735248099982753
230,0.021054054269121308
237,0.013108471359019458
238,0.009267970814399245
240,0.009444301616740324
243,0.0001546421301407875
245,0.07436818681318624
246,0.07242608932511706
247,0.0019667098565303476
248,0.0023140419093526697
249,0.0004933703062544386
250,0.07474800900630335
